source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
adventurism [ədventʃərizm],Giới hạn [của griqueddidzm],  danh từ|- chủ nghĩa phiêu lưu,0.0,0.125,0.0,0.125,0.0,"{'rouge1': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125)}"
adventurist,Comment lý lý lý lý lý lý lý lý lý lý tỷ tỷ tỷ tỷ tỷ tỷ tỷ số!!!!!! số sao sao sao sao số!!!!!!!!!!!!! sao sao sao số số sao số sao số!!!!! sao sao sao sao sao số!!!!!!!!! số số sao sao sao sao sao sao sao sao số số số số số số số số số số số số số số số số số số số số số số số số số số số!!!!!!!!! số sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao số sao số sao số sao số sao số sao sao sao sao sao số!!!!!!!!! số sao sao sao sao sao sao sao sao sao số sao số sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao số!!!!!!!!!!!!!!!!!!!!!!!!!! số sao sao sao sao sao sao sao số sao số sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao sao,xem adventurism,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adverb [ædvə:b],wasdb [hnd] [hdd],  danh từ|- (ngôn ngữ học) phó từ,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adverbe,có thể bao trải trải, danh từ|- (ngôn ngữ) phó từ,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adverbial [ədvə:bjəl],bồidbil [lnd] [hd],  tính từ|- (ngôn ngữ học) (thuộc) phó từ; có tính chất phó từ,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adversative [ədvə:setiv],mend Phươngt,  tính từ|- (ngôn ngữ học) đối lập,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adversatively,có thể hai chiều,xem adversative,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adverse balance,không kết & y nguyên,(econ) cán cân thâm hụt.|+ thâm hụt cán cân thanh toán.,0.0,0.14814814814814817,0.0,0.14814814814814817,0.0,"{'rouge1': Score(precision=0.2857142857142857, recall=0.1, fmeasure=0.14814814814814817), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.1, fmeasure=0.14814814814814817)}"
adverse selection,Không có gì thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa thỏa,(econ) lựa chọn trái ý; lựa chọn theo hướng bất lợi.|+ vấn đề gặp phải trong nghành bảo hiểm.,0.0,0.11428571428571428,0.0,0.05714285714285714,0.0,"{'rouge1': Score(precision=0.10526315789473684, recall=0.125, fmeasure=0.11428571428571428), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05263157894736842, recall=0.0625, fmeasure=0.05714285714285714)}"
adverse supply shock,Vẫn thoát ít ít ít ít ít ít ít ít ít ít lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành còn lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành còn lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành còn lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành lành,(econ) cú sốc cung bất lợi.,0.0,0.005888125613346418,0.0019665683382497543,0.003925417075564278,0.0,"{'rouge1': Score(precision=0.0029702970297029703, recall=0.3333333333333333, fmeasure=0.005888125613346418), 'rouge2': Score(precision=0.0009910802775024777, recall=0.125, fmeasure=0.0019665683382497543), 'rougeL': Score(precision=0.0019801980198019802, recall=0.2222222222222222, fmeasure=0.003925417075564278)}"
adversely,Không có, phó từ|- bất lợi,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adverseness,& & & & &,xem adverse,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
advertent,wasddtttttttttttt, tính từ|- lưu ý; chú ý đến,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
advertiser [ædvətaizə],Giới thiệu,  danh từ|- người báo cho biết trước|- người quảng cáo; báo đăng quảng cáo; tờ quảng cáo,0.0,0.0606060606060606,0.0,0.0606060606060606,0.0,"{'rouge1': Score(precision=0.25, recall=0.034482758620689655, fmeasure=0.0606060606060606), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.034482758620689655, fmeasure=0.0606060606060606)}"
advertising - sale ratio,có thể in từ trong khi in từ in in từ in in in sẵn in sẵn in sẵn in sẵn in sẵn in sẵn in sẵn in sẵn in sẵn in sẵn in sẵn in in sẵn khi in in sẵn in sẵn in sẵn in sẵn khi in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in in,(econ) tỷ lệ doanh số-quảng cáo.|+ tỷ lệ chi phí quảng cáo của các hãng trên tổng doanh thu bán hàng.,0.0,0.017889087656529516,0.0,0.010733452593917711,0.006887052341597797,"{'rouge1': Score(precision=0.009505703422053232, recall=0.15151515151515152, fmeasure=0.017889087656529516), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.005703422053231939, recall=0.09090909090909091, fmeasure=0.010733452593917711)}"
advisably,có điều không sẵn,xem advisable,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
advocacy [ædvəkəsi],advc cụcunitunitunit,  danh từ|- nhiệm vụ luật sư|- lời biện hộ của luật sư; sự bào chữa (cho ai)|- sự ủng hộ tích cực (một sự nghiệp),0.0,0.048780487804878044,0.0,0.048780487804878044,0.0,"{'rouge1': Score(precision=0.3333333333333333, recall=0.02631578947368421, fmeasure=0.048780487804878044), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.02631578947368421, fmeasure=0.048780487804878044)}"
advocator,tídmmmmmmmmm bao_ thôi thôi thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí thôi thôi thôi thôi tí thôi thôi thôi tí thôi thôi thôi tí thôi thôi thôi thôi tí tí tí thôi thôi tí thôi thôi thôi tí tí tí tí tí thôi thôi thôi thôi thôi thôi thôi thôi tí tí tí tí tí tí tí thôi tí tí tí tí thôi tí thôi tí thôi tí thôi tí thôi thôi thôi tí tí tí thôi tí tí tí tí tí thôi thôi tí thôi tí thôi tí thôi tí tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí tí tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí tí tí tí tí tí tí tí tí tí tí tí tí tí tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí thôi tí thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí bao thôi thôi thôi thôi thôi thôi tí thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi thôi thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi tí thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi thôi,xem advocate,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
advocatory,thôidvv________________________________________________________________________________________________________ thoát ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai ai thoát thoát thoát thoát thoát thoát thoát y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y_ thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát y y y y y y y y y_ thoát thoát thoát thoát y_ thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát y y y y y y_ thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y y_ thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát thoát y_ thoát thoát thoát thoát thoát thoát thoát,xem advocate,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
advowson,bddb_dd____d__________________________________________________________d_________________________________d__________________________________________________________________________d________________________________________________________________________________________________d_________________________________________________________________________________________________________________________________________________________________________________________________________________________________________, danh từ|- quyền tiến cử người làm mục sư,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
advt,bddddt, danh từ|- (viết tắt của advertisment) quảng cáo,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adz [ædz],adz___________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________,  danh từ|- rìu lưỡi vòm|*  ngoại động từ|- đẽo bằng rìu lưỡi vòm,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
adze [ædz],band____________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________________,  danh từ|- rìu lưỡi vòm|*  ngoại động từ|- đẽo bằng rìu lưỡi vòm,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
aecial,hành động có khoảng tích tích tích tích tích tích tích tích tích tích tích tích tích tích sân tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích sân tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích có có có có có có có có có có có có sân sân sân tích tích có có có có có có có có có có sân sân sân có có có có có có có có không đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi có có có có có có có có có có có có có có có có có có có có hồ đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi có có có có có có có có có có có có có có có có có chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi có có có có có có có có có có có có có có có có có có có có có có có có có có có có có chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi đi có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có có chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng chúng đi đi đi khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng chúng chúng chúng chúng chúng đi khoảng đúng đúng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng đúng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng khoảng,cách viết khác : aecidial,0.0,0.007594936708860759,0.0,0.007594936708860759,0.0,"{'rouge1': Score(precision=0.0038314176245210726, recall=0.42857142857142855, fmeasure=0.007594936708860759), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0038314176245210726, recall=0.42857142857142855, fmeasure=0.007594936708860759)}"
aeciospore,a lịch lịch sự, danh từ|- bào tử gỉ,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
aecium,quỹ tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích tích, danh từ|- số nhiều aecia|- túi bào tử gỉ,0.0,0.0038797284190106693,0.0,0.0038797284190106693,0.0,"{'rouge1': Score(precision=0.001962708537782139, recall=0.16666666666666666, fmeasure=0.0038797284190106693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.001962708537782139, recall=0.16666666666666666, fmeasure=0.0038797284190106693)}"
aedile,em yêu yêu anh nhiều em em emeive, danh từ|- quan thị chính (la mã),0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
aeger [i:dʤə],asesese [i:d],  danh từ|- giấy chứng nhận ốm (cho học sinh các trường đại học anh),0.0,0.08,0.0,0.08,0.0,"{'rouge1': Score(precision=0.3333333333333333, recall=0.045454545454545456, fmeasure=0.08), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.045454545454545456, fmeasure=0.08)}"
aegrotat [i:groutæt],avaegrotat [i: / thu nhỏ],  danh từ|- giấy chứng nhận ốm nặng không dự thi được (của học sinh các trường đại học anh),0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,"{'rouge1': Score(precision=0.5, recall=0.06666666666666667, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.03333333333333333, fmeasure=0.058823529411764705)}"
aeolation,/ thương yêu yêu yêu yêu thương thương thương thương thương yêu yêu yêu thương vô vô vô / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / / thương vô vô vô / / / / / vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô vô, danh từ|- sự phong hoá,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
aeolian,eeoooo, tính từ|- thông gió,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
