source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
(tính chất) cộng tính,(Coughing) A little bit of personality.,additivity,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
#-pate) |/ædlpeit/|*  danh từ|- người đầu óc lẫn quẫn,#-pate) <i>President/ædlpict/Plains</i> <i>from Veritas-who is the head of the brain</i>,addle-head [ædlhed],0.0,0.1,0.0,0.1,0.0,"{'rouge1': Score(precision=0.058823529411764705, recall=0.3333333333333333, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.3333333333333333, fmeasure=0.1)}"
#-pate) |/ædlpeit/|*  danh từ|- người đầu óc lẫn quẫn,#-pate) <i>President/ædlpict/Plains</i> <i>from Veritas-who is the head of the brain</i>,addle-pate [ædlhed],0.0,0.1,0.0,0.1,0.0,"{'rouge1': Score(precision=0.058823529411764705, recall=0.3333333333333333, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.3333333333333333, fmeasure=0.1)}"
(tech) khối địa chỉ,(tech) Fuck the address.,address block,6.567274736060395,0.3333333333333333,0.0,0.3333333333333333,0.2,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}"
(tech) mẫu tuyến địa chỉ,(tech) Address scores.,address bus,0.0,0.4,0.0,0.4,0.20833333333333334,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) máy đếm địa chỉ,(tech) Address machine,address counter,0.0,0.4,0.0,0.4,0.21739130434782608,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) bộ mô tả địa chỉ,(tech) address description,address descriptor,10.682175159905853,0.4,0.0,0.4,0.21739130434782608,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) bộ đánh dấu địa chỉ,(tech) Address marker.,address marker,8.116697886877475,0.8,0.6666666666666666,0.8,0.78125,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}"
(tech) ma trận địa chỉ,(tech) The address game.,address matrix,6.567274736060395,0.3333333333333333,0.0,0.3333333333333333,0.2,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}"
(tech) kiểu địa chỉ,(tech) The address.,address mode,8.116697886877475,0.4,0.0,0.4,0.20833333333333334,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) tên địa chỉ,(tech) address name,address name,21.3643503198117,0.8,0.6666666666666666,0.8,0.8152173913043478,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}"
(tech) bộ/thanh ghi địa chỉ,(tech) department/ address booking,address register,6.567274736060395,0.3333333333333333,0.0,0.3333333333333333,0.20833333333333334,"{'rouge1': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333)}"
(tech) bảng địa chỉ,(tech) Address board,address table,0.0,0.4,0.0,0.4,0.21739130434782608,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) khả năng định vị (địa chỉ),(tech) Location ability (book),addressability,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) bộ trữ định địa chỉ được,(tech) I've got an address on it.,addressable storage,0.0,0.2,0.0,0.2,0.1724137931034483,"{'rouge1': Score(precision=0.125, recall=0.5, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.5, fmeasure=0.2)}"
(tech) chỉ thị không địa chỉ,(tech) No address.,addressless instruction,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  tính từ|- (giải phẫu) khép (cơ)|=adducent muscles|+ cơ khép,Compute from CSV- (solves) closed-key=adducent muscles + closing muscle,adducent [ədju:snt],3.0890553181566975,0.15384615384615383,0.0,0.15384615384615383,0.0,"{'rouge1': Score(precision=0.1, recall=0.3333333333333333, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.3333333333333333, fmeasure=0.15384615384615383)}"
  ngoại động từ|- (giải phẫu) khép (các cơ...),Exception from ibuprofen- (interprets) closed (the muscles...),adduct [ədʌkt],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adduct,View ABPD,adductive,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- <phẫu> cơ khép,It's from the D.N.R.- <i> of the closed engine</i>,adductor,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (giải phẫu) cơ khép,The name is RSV- (solves) muscle,addutor [əkʌktə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (luật) sự tước bỏ quyền thừa kế tài sản,The word M.I.E.L.L.D. is a rescindation of assets.,ademption,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (y học) viêm hạch,I.R.A. S.T.R.T.A.,adenite [ædinait],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (y học) viêm hạch,I.R.A. S.T.R.T.A.,adenitis,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- bị bệnh v a,Counted from ibuprofen-infected.,adenoidal,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (giải phẫu) việc cắt v a,The name is Veritas- (interprets) cutting and accompaniment.,adenoidectomy,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adept,View Ampept,adeptly,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adept,View Ampept,adeptness,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ số nhiều|- những tác phẩm khuyết danh,"It's a lot of names. It's a lot of things. It's a lot of things. It's a lot of things, but it's a lot of things, you know, it's a lot of things.",adespota [ədespətə],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adherent,View Adherent,adherently,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
(tech) băng dính,(tech) Bandwidth.,adhesive tape,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adhesive,View AAheesive,adhesively,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- dính dính,It's a stick-in name.,adhesiveness [ədhi:sivnis],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) đường đoạn nhiệt,(tech) It's a long way down.,adiabat,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adiabatic,see adibatic,adiabatically,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- (y học) sự suy tâm trương,"I'm calling you ""Syssy- (Scientical) psychoanalysis.""",adiastiole,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
ađic,"I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry.",adic,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- (sinh học) sự hướng kích thích,let's go from ibuprofen- (biology) excitation.,adience,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 tính từ|- (sinh vật) hướng kích thích,let's go from ibuprofen- (animal) to stimulating direction.,adient,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  thán từ|- từ biệt!; vĩnh biệt!|*  danh từ|- lời chào từ biệt; lời chào vĩnh biệt|=to make (take) ones adieu|+ chào từ biệt,Praise-good-good-bye!; Farewell! The name is Veritas-good-bye; the goodbye is to make (take) one's adieu Utre+ farewell.,adieu [ədju:],1.5732934811145336,0.08333333333333334,0.0,0.08333333333333334,0.07246376811594203,"{'rouge1': Score(precision=0.045454545454545456, recall=0.5, fmeasure=0.08333333333333334), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.5, fmeasure=0.08333333333333334)}"
vô cùng,It's too much.,adinfinitum,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
interj|- xin từ biệt!,Good-bye!,adios,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- tế bào tạo mỡ,It's called the Verbis cell.,adipocyte,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- bạch cầu-mỡ,It's from the D.N.R.P.R.,adipoleucocyte,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sự tiêu mỡ; sự phân giải mỡ,Nicknamed from ibuprofen; dissolution.,adipolysis,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sự tích mỡ,It's a name from the D.N.R.E.L.L.E.L.D.,adipopexis,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adipose,see adipose,adiposeness,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
  danh từ|- (y học) chứng phát phì,Profits from ibuprofen- (Scients) witness obesity.,adiposis [ædipousis],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- cửa; lỗ mở,Nicknamed from kryptonite; opening error,aditus,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(toán) góc kề,(Laughter),adjacent angles,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 phó từ|- cận kề nhau,Deputy from the M.I.E.V.E.-P.D.,adjacently,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adjective,View Adjective,adjectively,0.0,0.6666666666666666,0.0,0.6666666666666666,0.45454545454545453,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}"
  động từ|- xét xử (quan toà)|- tuyên án,M.R.I.E.R.R.R.R.R.E.R.R.D.,adjudicate [ədʤu:dikeit],0.0,0.11764705882352941,0.0,0.11764705882352941,0.0,"{'rouge1': Score(precision=0.07692307692307693, recall=0.25, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.25, fmeasure=0.11764705882352941)}"
xem adjudicate,View Adojudicate,adjudicative,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- quan toà,It's from the U.S.R.R.,adjudicator [ədʤu:dikeitə],0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,"{'rouge1': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666)}"
xem adjuration,View Adojuration,adjuratory,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adjure,See Ajure,adjurer,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
xem adjure,See Ajure,adjuror,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) dẫy/mảng điều chỉnh được,(tech) Guide/adjustable.,adjustable array,6.567274736060395,0.4,0.0,0.4,0.0,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}"
(tech) bộ điện dung chỉnh được,(tech) The rectifier.,adjustable capacitor,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) kích thước điều chỉnh được,(tech) Respect corrections.,adjustable dimension,0.0,0.0,0.0,0.0,0.20833333333333334,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(econ) chế độ điều chỉnh hạn chế.,(econ) End of the line.,adjustable peg regime,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(econ) hệ thống neo tỷ giá hối đoái có thể điều chỉnh.|+ hệ thống này được quỹ tiền tệ quốc tế (imf) đưa ra tại hội nghị bretton woods và đề cập đến một bộ tỷ giá hối đoái cố định  hay được neo mà về cơ bản là cố định nhưng cho phép điều chỉnh hoặc thay đổi với lượng nhỏ theo cả 2 hướng.,(econ) The anchoring system is an adjusted price system.120+This system is funded by bad national funds (imf) put out at the woon woods conference and it's required to have a value rate at both sides of the country's cost rate or an anchor that's essentially fixed but allows for correction or for change with a small amount of both sides.,adjustable peg system,0.52385467147083,0.05882352941176471,0.0,0.05882352941176471,0.10526315789473685,"{'rouge1': Score(precision=0.03076923076923077, recall=0.6666666666666666, fmeasure=0.05882352941176471), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.03076923076923077, recall=0.6666666666666666, fmeasure=0.05882352941176471)}"
(tech) đầu dò điều chỉnh được,(tech) A tune-up probe.,adjustable probe,6.567274736060395,0.28571428571428575,0.0,0.28571428571428575,0.2,"{'rouge1': Score(precision=0.2, recall=0.5, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.5, fmeasure=0.28571428571428575)}"
xem adjust,View AIjust,adjustably,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(tech) điều chỉnh (d),(tech) Adjust (d),adjusting,0.0,0.5,0.0,0.5,0.31250000000000006,"{'rouge1': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5)}"
(tech) vít điều chỉnh,(tech) Adjusted screws,adjusting screw,0.0,0.8,0.6666666666666666,0.8,0.8152173913043478,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}"
(econ) chi phí điều chỉnh sản xuất.,(econ) The cost of editing production.,adjustment cost,4.767707020457095,0.25,0.0,0.25,0.1851851851851852,"{'rouge1': Score(precision=0.16666666666666666, recall=0.5, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.5, fmeasure=0.25)}"
(tech) bảng điều chỉnh,(tech) adjustable table,adjustment table,10.682175159905853,0.8,0.6666666666666666,0.8,0.8152173913043478,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}"
xem adjust,View AIjust,adjustor,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- ống vòi (ống nhỏ lắp vào miệng vòi máy nước để lấy nước),"No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,",adjutage [ædʤutidʤ],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- (quân sự) chức sĩ quan phụ tá; nhiệm vụ sĩ quan phụ tá,Sub-commission officer; deputy officer's office.,adjutancy [ædʤutənsi],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
 danh từ|- sự quan quản trị cao cấp trong quân đội,It's a name from U.S.R. -- top management in the military.,adjutant general,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
(viết tắt của admiral) đô đốc,(Admiral's switch) Fire.,adm,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
  danh từ|- quần chúng dễ bị thủ đoạn quảng cáo ảnh hưởng,They're easily influenced by advertising.,admass [ædməs],0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
