source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
She gave up everything for her children.,Cô ấy đã từ bỏ mọi thứ vì con cái.,cô đã từ bỏ tất cả vì con.,18.36028134946796,0.631578947368421,0.23529411764705882,0.5263157894736842,0.6898846495119787,"{'rouge1': Score(precision=0.5454545454545454, recall=0.75, fmeasure=0.631578947368421), 'rouge2': Score(precision=0.2, recall=0.2857142857142857, fmeasure=0.23529411764705882), 'rougeL': Score(precision=0.45454545454545453, recall=0.625, fmeasure=0.5263157894736842)}"
I've got plenty of time now.,Bây giờ tôi có nhiều thời gian.,Tôi đã có nhiều thời gian.,51.69731539571708,0.8421052631578948,0.8235294117647058,0.8421052631578948,0.8294209702660407,"{'rouge1': Score(precision=0.7272727272727273, recall=1.0, fmeasure=0.8421052631578948), 'rouge2': Score(precision=0.7, recall=1.0, fmeasure=0.8235294117647058), 'rougeL': Score(precision=0.7272727272727273, recall=1.0, fmeasure=0.8421052631578948)}"
Tom asked me where I had bought my hiking boots,Tom hỏi tôi nơi tôi đã mua của tôi niềm vui,tom hỏi tôi đã mua đôi giày đi bộ đường dài của tôi,16.44945005613896,0.6857142857142857,0.48484848484848486,0.6285714285714287,0.5253507653061225,"{'rouge1': Score(precision=0.7058823529411765, recall=0.6666666666666666, fmeasure=0.6857142857142857), 'rouge2': Score(precision=0.5, recall=0.47058823529411764, fmeasure=0.48484848484848486), 'rougeL': Score(precision=0.6470588235294118, recall=0.6111111111111112, fmeasure=0.6285714285714287)}"
Today would be good,♪ Sẽ tốt lành ♪,hôm nay sẽ tốt,10.682175159905853,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.45731707317073167,"{'rouge1': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454)}"
What do you want to study?,Anh muốn học gì?,Bạn muốn học cái gì?,24.736929544091932,0.6666666666666667,0.4615384615384615,0.6666666666666667,0.635593220338983,"{'rouge1': Score(precision=0.8333333333333334, recall=0.5555555555555556, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.6, recall=0.375, fmeasure=0.4615384615384615), 'rougeL': Score(precision=0.8333333333333334, recall=0.5555555555555556, fmeasure=0.6666666666666667)}"
Nobody lied.,Chủ nhà.,không ai nói dối.,14.127216461522432,0.0,0.0,0.0,0.10416666666666666,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
Dry your face with a towel.,Lấy khăn lau mặt đi.,lau khô mặt bằng khăn.,11.478744233307168,0.625,0.2857142857142857,0.375,0.3333333333333333,"{'rouge1': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rouge2': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857), 'rougeL': Score(precision=0.375, recall=0.375, fmeasure=0.375)}"
I'm worried sick,♪ I'm ♪ I'm six ♪,tôi đang lo lắng bị bệnh,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,"{'rouge1': Score(precision=0.2, recall=0.1111111111111111, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.1111111111111111, fmeasure=0.14285714285714285)}"
I suddenly needed a car,Tôi đột nhiên cần một chiếc xe hơi,tôi đột nhiên cần một chiếc xe hơi,84.08964152537145,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I have one favor to ask,Tôi có một điều muốn nói,tôi có một yêu cầu,16.233395773754946,0.6,0.4444444444444445,0.6,0.5773420479302832,"{'rouge1': Score(precision=0.5454545454545454, recall=0.6666666666666666, fmeasure=0.6), 'rouge2': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.5454545454545454, recall=0.6666666666666666, fmeasure=0.6)}"
I was born in 1988,Tôi sinh ra ở Anh,tôi sinh năm 1988,10.682175159905853,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.45731707317073167,"{'rouge1': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.6, recall=0.5, fmeasure=0.5454545454545454)}"
I took it for granted that you would come,♪ ♪ Anh đã luôn tin rằng em sẽ đến ♪,tôi chấp nhận rằng bạn sẽ đến,8.29519350710986,0.4761904761904762,0.2105263157894737,0.4761904761904762,0.34534534534534533,"{'rouge1': Score(precision=0.5555555555555556, recall=0.4166666666666667, fmeasure=0.4761904761904762), 'rouge2': Score(precision=0.25, recall=0.18181818181818182, fmeasure=0.2105263157894737), 'rougeL': Score(precision=0.5555555555555556, recall=0.4166666666666667, fmeasure=0.4761904761904762)}"
Mary asked Tom to carry her suitcase,Ma - ri xin Ma - ri mang xác bà,mary yêu cầu tom mang theo vali,4.196114906296549,0.2222222222222222,0.0,0.1111111111111111,0.0684931506849315,"{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.1111111111111111, fmeasure=0.1111111111111111)}"
Did Tom tell you he was having money problems?,Tom có nói anh ta có vấn đề về tiền bạc không?,Tom đã nói với bạn rằng anh ta đang gặp vấn đề về tiền bạc?,28.86883041186856,0.7027027027027026,0.4571428571428572,0.6486486486486486,0.5971337579617834,"{'rouge1': Score(precision=0.8125, recall=0.6190476190476191, fmeasure=0.7027027027027026), 'rouge2': Score(precision=0.5333333333333333, recall=0.4, fmeasure=0.4571428571428572), 'rougeL': Score(precision=0.75, recall=0.5714285714285714, fmeasure=0.6486486486486486)}"
Do you think Tom has been brainwashed?,Anh có nghĩ Tom có bị bệnh gì không?,Bạn có nghĩ rằng tom đã bị tẩy não?,9.980099403873663,0.5217391304347826,0.09523809523809525,0.34782608695652173,0.25,"{'rouge1': Score(precision=0.5454545454545454, recall=0.5, fmeasure=0.5217391304347826), 'rouge2': Score(precision=0.1, recall=0.09090909090909091, fmeasure=0.09523809523809525), 'rougeL': Score(precision=0.36363636363636365, recall=0.3333333333333333, fmeasure=0.34782608695652173)}"
I'd like to be able to tell Tom that he has nothing to worry about.,Tôi muốn nói với Tom rằng anh ấy không có gì phải lo lắng.,Tôi muốn có thể nói với tom rằng anh ấy không có gì phải lo lắng.,62.68812535657117,0.9565217391304348,0.909090909090909,0.9565217391304348,0.8917989417989417,"{'rouge1': Score(precision=1.0, recall=0.9166666666666666, fmeasure=0.9565217391304348), 'rouge2': Score(precision=0.9523809523809523, recall=0.8695652173913043, fmeasure=0.909090909090909), 'rougeL': Score(precision=1.0, recall=0.9166666666666666, fmeasure=0.9565217391304348)}"
Are you neat?,Anh có ngăn nắp không?,bạn có gọn gàng không,9.652434877402245,0.7058823529411765,0.13333333333333333,0.47058823529411764,0.19607843137254904,"{'rouge1': Score(precision=0.75, recall=0.6666666666666666, fmeasure=0.7058823529411765), 'rouge2': Score(precision=0.14285714285714285, recall=0.125, fmeasure=0.13333333333333333), 'rougeL': Score(precision=0.5, recall=0.4444444444444444, fmeasure=0.47058823529411764)}"
You may find this useful,Bạn có thể tìm thấy điều này hữu hữu ích,bạn có thể thấy điều này hữu ích,34.32945239845197,0.8666666666666666,0.7857142857142857,0.8666666666666666,0.9498856707317073,"{'rouge1': Score(precision=0.7647058823529411, recall=1.0, fmeasure=0.8666666666666666), 'rouge2': Score(precision=0.6875, recall=0.9166666666666666, fmeasure=0.7857142857142857), 'rougeL': Score(precision=0.7647058823529411, recall=1.0, fmeasure=0.8666666666666666)}"
Do you think I'm too tall?,Anh có nghĩ em cao quá không?,bạn có nghĩ rằng tôi quá cao?,13.888095170058955,0.5555555555555556,0.125,0.33333333333333326,0.46499999999999997,"{'rouge1': Score(precision=0.625, recall=0.5, fmeasure=0.5555555555555556), 'rouge2': Score(precision=0.14285714285714285, recall=0.1111111111111111, fmeasure=0.125), 'rougeL': Score(precision=0.375, recall=0.3, fmeasure=0.33333333333333326)}"
The statistics show that our standard of living is high.,Các thống kê cho thấy mức sống của chúng ta là cao.,số liệu thống kê cho thấy mức sống của chúng tôi cao.,61.153805769010226,0.7692307692307692,0.7027027027027027,0.7692307692307692,0.7661538461538462,"{'rouge1': Score(precision=0.7894736842105263, recall=0.75, fmeasure=0.7692307692307692), 'rouge2': Score(precision=0.7222222222222222, recall=0.6842105263157895, fmeasure=0.7027027027027027), 'rougeL': Score(precision=0.7894736842105263, recall=0.75, fmeasure=0.7692307692307692)}"
Tom told Mary he thought she was behaving like a child,* * * * * * * * * * * * * * * * * * * *,Tom nói với mary anh ấy nghĩ cô ấy cư xử như một đứa trẻ,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}"
Why don't we go out and get drunk?,Sao chúng ta không ra ngoài và uống say nhỉ?,Tại sao chúng ta không đi ra ngoài và say rượu?,23.021036988792517,0.7999999999999999,0.5714285714285715,0.7333333333333334,0.7231040564373898,"{'rouge1': Score(precision=0.8571428571428571, recall=0.75, fmeasure=0.7999999999999999), 'rouge2': Score(precision=0.6153846153846154, recall=0.5333333333333333, fmeasure=0.5714285714285715), 'rougeL': Score(precision=0.7857142857142857, recall=0.6875, fmeasure=0.7333333333333334)}"
We found a nail stuck in the tire.,Chúng tôi tìm thấy một cái móng bị kẹt trong lốp xe.,chúng tôi tìm thấy một cái đinh bị kẹt trong lốp xe.,67.03420896351791,0.9268292682926829,0.8717948717948718,0.9268292682926829,0.920940170940171,"{'rouge1': Score(precision=0.9047619047619048, recall=0.95, fmeasure=0.9268292682926829), 'rouge2': Score(precision=0.85, recall=0.8947368421052632, fmeasure=0.8717948717948718), 'rougeL': Score(precision=0.9047619047619048, recall=0.95, fmeasure=0.9268292682926829)}"
"You let me worry about that, OK?","Để tôi lo chuyện đó, được chứ?","bạn để tôi lo lắng về điều đó, ok?",11.417530270031051,0.4444444444444444,0.25,0.33333333333333326,0.5208333333333333,"{'rouge1': Score(precision=0.5714285714285714, recall=0.36363636363636365, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rougeL': Score(precision=0.42857142857142855, recall=0.2727272727272727, fmeasure=0.33333333333333326)}"
Tom had never done that kind of thing before,Anh chàng Tom không bao bao bao bao bao bao bao bao giờ đã làm điều đó loại của điều,Tom chưa bao giờ làm điều đó trước đây,9.379601158083608,0.5405405405405406,0.28571428571428575,0.43243243243243246,0.4221672167216721,"{'rouge1': Score(precision=0.4, recall=0.8333333333333334, fmeasure=0.5405405405405406), 'rouge2': Score(precision=0.20833333333333334, recall=0.45454545454545453, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.32, recall=0.6666666666666666, fmeasure=0.43243243243243246)}"
It was from Tom.,Đó là từ Tom.,đó là từ tom.,23.643540225079395,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
You're as pale as a ghost,♪ ♪ Bạn vẫn như một con ma ♪,bạn xanh xao như một con ma,29.84745896009822,0.7777777777777778,0.625,0.7777777777777778,0.6722222222222223,"{'rouge1': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778), 'rouge2': Score(precision=0.625, recall=0.625, fmeasure=0.625), 'rougeL': Score(precision=0.7777777777777778, recall=0.7777777777777778, fmeasure=0.7777777777777778)}"
You're being detained,Anh đang ở đây à?,bạn đang bị giam giữ,8.116697886877475,0.2222222222222222,0.0,0.2222222222222222,0.09803921568627452,"{'rouge1': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222)}"
The people pushed their way in,Những người đã bước vào,mọi người đẩy họ vào,12.70331870386537,0.5,0.2857142857142857,0.5,0.20000000000000004,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}"
You look even more beautiful than I remembered.,Trông cô còn đẹp hơn cả tôi nhớ.,bạn trông thậm chí còn đẹp hơn tôi nhớ,22.31618068926664,0.7407407407407408,0.56,0.7407407407407408,0.625,"{'rouge1': Score(precision=0.8333333333333334, recall=0.6666666666666666, fmeasure=0.7407407407407408), 'rouge2': Score(precision=0.6363636363636364, recall=0.5, fmeasure=0.56), 'rougeL': Score(precision=0.8333333333333334, recall=0.6666666666666666, fmeasure=0.7407407407407408)}"
I didn't want to disturb you.,Tôi không muốn làm phiền cô.,tôi không muốn làm phiền bạn,41.11336169005198,0.8695652173913043,0.8571428571428572,0.8695652173913043,0.8163934426229508,"{'rouge1': Score(precision=0.9090909090909091, recall=0.8333333333333334, fmeasure=0.8695652173913043), 'rouge2': Score(precision=0.9, recall=0.8181818181818182, fmeasure=0.8571428571428572), 'rougeL': Score(precision=0.9090909090909091, recall=0.8333333333333334, fmeasure=0.8695652173913043)}"
English is too difficult for me to understand,Anh cũng là quá khó khăn cho tôi để hiểu,tiếng anh quá khó hiểu,9.287528999566801,0.6,0.2222222222222222,0.5,0.5738636363636364,"{'rouge1': Score(precision=0.46153846153846156, recall=0.8571428571428571, fmeasure=0.6), 'rouge2': Score(precision=0.16666666666666666, recall=0.3333333333333333, fmeasure=0.2222222222222222), 'rougeL': Score(precision=0.38461538461538464, recall=0.7142857142857143, fmeasure=0.5)}"
Where are you getting the money from?,Anh lấy tiền ở đâu ra vậy?,bạn lấy tiền từ đâu,12.223075560872525,0.5882352941176471,0.39999999999999997,0.5882352941176471,0.48218029350104813,"{'rouge1': Score(precision=0.5555555555555556, recall=0.625, fmeasure=0.5882352941176471), 'rouge2': Score(precision=0.375, recall=0.42857142857142855, fmeasure=0.39999999999999997), 'rougeL': Score(precision=0.5555555555555556, recall=0.625, fmeasure=0.5882352941176471)}"
Cooking takes too much time,Việc nấu nấu nấu trước quá nhiều mất nhiều thì mất nhiều thời gian,nấu ăn mất quá nhiều thời gian,13.912311644176565,0.6111111111111112,0.47058823529411764,0.5555555555555556,0.6637806637806638,"{'rouge1': Score(precision=0.44, recall=1.0, fmeasure=0.6111111111111112), 'rouge2': Score(precision=0.3333333333333333, recall=0.8, fmeasure=0.47058823529411764), 'rougeL': Score(precision=0.4, recall=0.9090909090909091, fmeasure=0.5555555555555556)}"
You must allow for his youth.,Bạn phải cho phép tuổi trẻ của mình.,bạn phải cho phép tuổi trẻ của mình.,86.33400213704509,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom is helping Mary get ready for the party,Tom là người phụ nữ đã sẵn sàng cho bữa tiệc,tom đang giúp mary sẵn sàng cho bữa tiệc,35.08439695638686,0.689655172413793,0.5925925925925927,0.689655172413793,0.6400966183574879,"{'rouge1': Score(precision=0.6666666666666666, recall=0.7142857142857143, fmeasure=0.689655172413793), 'rouge2': Score(precision=0.5714285714285714, recall=0.6153846153846154, fmeasure=0.5925925925925927), 'rougeL': Score(precision=0.6666666666666666, recall=0.7142857142857143, fmeasure=0.689655172413793)}"
I put on my shoes at once.,Tôi mang giày vào cùng một lúc.,tôi đi giày ngay lập tức,5.522397783539471,0.608695652173913,0.1904761904761905,0.5217391304347826,0.16129032258064518,"{'rouge1': Score(precision=0.5384615384615384, recall=0.7, fmeasure=0.608695652173913), 'rouge2': Score(precision=0.16666666666666666, recall=0.2222222222222222, fmeasure=0.1904761904761905), 'rougeL': Score(precision=0.46153846153846156, recall=0.6, fmeasure=0.5217391304347826)}"
What's been happening?,Chuyện gì vậy?,chuyện gì đang xảy ra vậy,11.521590992286539,0.7142857142857143,0.5,0.7142857142857143,0.4406130268199233,"{'rouge1': Score(precision=1.0, recall=0.5555555555555556, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.75, recall=0.375, fmeasure=0.5), 'rougeL': Score(precision=1.0, recall=0.5555555555555556, fmeasure=0.7142857142857143)}"
I'll give you what you want,Ta sẽ cho ngươi thứ ngươi muốn,tôi sẽ cung cấp cho bạn những gì bạn muốn,5.630400552901077,0.4615384615384615,0.08333333333333334,0.38461538461538464,0.15463917525773196,"{'rouge1': Score(precision=0.6, recall=0.375, fmeasure=0.4615384615384615), 'rouge2': Score(precision=0.1111111111111111, recall=0.06666666666666667, fmeasure=0.08333333333333334), 'rougeL': Score(precision=0.5, recall=0.3125, fmeasure=0.38461538461538464)}"
Dating Tom wasn't such a good idea.,Hẹn hò không phải ý hay đâu.,hẹn hò với tom không phải là một ý tưởng tốt.,8.423555525647696,0.5384615384615384,0.4166666666666667,0.5384615384615384,0.4406130268199233,"{'rouge1': Score(precision=0.7777777777777778, recall=0.4117647058823529, fmeasure=0.5384615384615384), 'rouge2': Score(precision=0.625, recall=0.3125, fmeasure=0.4166666666666667), 'rougeL': Score(precision=0.7777777777777778, recall=0.4117647058823529, fmeasure=0.5384615384615384)}"
I'm really looking forward to it.,Tôi rất mong chờ điều đó.,Tôi đang rât hao hưc mong đợi điêu đo.,5.630400552901077,0.6666666666666667,0.3157894736842105,0.6666666666666667,0.15463917525773196,"{'rouge1': Score(precision=0.875, recall=0.5384615384615384, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.42857142857142855, recall=0.25, fmeasure=0.3157894736842105), 'rougeL': Score(precision=0.875, recall=0.5384615384615384, fmeasure=0.6666666666666667)}"
That was too close for comfort,Đó là quá gần để an ủi,Đó là quá gần cho thoải mái,41.11336169005198,0.6666666666666667,0.4615384615384615,0.6666666666666667,0.5669642857142857,"{'rouge1': Score(precision=0.8333333333333334, recall=0.5555555555555556, fmeasure=0.6666666666666667), 'rouge2': Score(precision=0.6, recall=0.375, fmeasure=0.4615384615384615), 'rougeL': Score(precision=0.8333333333333334, recall=0.5555555555555556, fmeasure=0.6666666666666667)}"
Neither of those two students passed the test.,Cả hai học sinh đó đều không vượt qua bài kiểm tra.,không ai trong hai học sinh đó vượt qua bài kiểm tra.,59.230330720232516,0.875,0.7333333333333333,0.75,0.8375715193897013,"{'rouge1': Score(precision=0.875, recall=0.875, fmeasure=0.875), 'rouge2': Score(precision=0.7333333333333333, recall=0.7333333333333333, fmeasure=0.7333333333333333), 'rougeL': Score(precision=0.75, recall=0.75, fmeasure=0.75)}"
The postman was bitten by that dog.,Người đưa thư bị cắn bởi con chó đó.,người đưa thư đã bị con chó đó cắn.,22.089591134157878,0.9,0.6666666666666665,0.7000000000000001,0.8228395061728395,"{'rouge1': Score(precision=0.8181818181818182, recall=1.0, fmeasure=0.9), 'rouge2': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.6363636363636364, recall=0.7777777777777778, fmeasure=0.7000000000000001)}"
"In the long run, we can save a lot of money by buying this machine","Trong lâu dài, chúng ta có thể tiết kiệm rất nhiều tiền bạc bằng cách mua máy tính này","Về lâu dài, chúng ta có thể tiết kiệm rất nhiều tiền bằng cách mua chiếc máy này",65.86134739641669,0.90625,0.8064516129032259,0.875,0.8842551495498108,"{'rouge1': Score(precision=0.8787878787878788, recall=0.9354838709677419, fmeasure=0.90625), 'rouge2': Score(precision=0.78125, recall=0.8333333333333334, fmeasure=0.8064516129032259), 'rougeL': Score(precision=0.8484848484848485, recall=0.9032258064516129, fmeasure=0.875)}"
They won't let Tom in,Họ sẽ không cho vào,họ sẽ không cho tom vào,34.98330125272251,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.8203389830508474,"{'rouge1': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.8333333333333334, recall=0.7142857142857143, fmeasure=0.7692307692307692), 'rougeL': Score(precision=1.0, recall=0.875, fmeasure=0.9333333333333333)}"
Who made this plan?,Ai tạo ra kế hoạch này?,ai thực hiện kế hoạch này?,41.11336169005198,0.631578947368421,0.47058823529411764,0.631578947368421,0.6914285714285714,"{'rouge1': Score(precision=0.6666666666666666, recall=0.6, fmeasure=0.631578947368421), 'rouge2': Score(precision=0.5, recall=0.4444444444444444, fmeasure=0.47058823529411764), 'rougeL': Score(precision=0.6666666666666666, recall=0.6, fmeasure=0.631578947368421)}"
She filled her bag with apples,Cô đã bao cô túi bao cô bao cô túi với Hoa,cô ấy đầy túi táo,4.02724819242185,0.38095238095238093,0.10526315789473684,0.38095238095238093,0.17543859649122806,"{'rouge1': Score(precision=0.2857142857142857, recall=0.5714285714285714, fmeasure=0.38095238095238093), 'rouge2': Score(precision=0.07692307692307693, recall=0.16666666666666666, fmeasure=0.10526315789473684), 'rougeL': Score(precision=0.2857142857142857, recall=0.5714285714285714, fmeasure=0.38095238095238093)}"
These pencils are the same color,Những cây bút này có cùng màu,những cây bút chì này cùng màu,19.64073254502565,0.9230769230769231,0.8333333333333334,0.9230769230769231,0.8035714285714286,"{'rouge1': Score(precision=0.9230769230769231, recall=0.9230769230769231, fmeasure=0.9230769230769231), 'rouge2': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rougeL': Score(precision=0.9230769230769231, recall=0.9230769230769231, fmeasure=0.9230769230769231)}"
I'm starting to dislike her,♪ I'm bắt đầu để ♪,tôi bắt đầu không thích cô ấy,13.74127285540009,0.5000000000000001,0.28571428571428575,0.5000000000000001,0.26785714285714285,"{'rouge1': Score(precision=0.8, recall=0.36363636363636365, fmeasure=0.5000000000000001), 'rouge2': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.8, recall=0.36363636363636365, fmeasure=0.5000000000000001)}"
Tom is a stranger here.,Tom là một người đàn ông ở đây.,Tom là một người lạ ở đây.,43.167001068522524,0.823529411764706,0.6666666666666666,0.823529411764706,0.854119425547997,"{'rouge1': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706), 'rouge2': Score(precision=0.625, recall=0.7142857142857143, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706)}"
Tom walked Mary to her door.,Tom bước Mary cô cửa.,Tom bước đi đến cửa nhà cô.,14.62613413027904,0.75,0.42857142857142855,0.6250000000000001,0.47692307692307695,"{'rouge1': Score(precision=0.8571428571428571, recall=0.6666666666666666, fmeasure=0.75), 'rouge2': Score(precision=0.5, recall=0.375, fmeasure=0.42857142857142855), 'rougeL': Score(precision=0.7142857142857143, recall=0.5555555555555556, fmeasure=0.6250000000000001)}"
You are very elegant,Anh đúng là rất thanh lịch,bạn rất thanh lịch,30.213753973567677,0.6666666666666666,0.6153846153846153,0.6666666666666666,0.701058201058201,"{'rouge1': Score(precision=0.625, recall=0.7142857142857143, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.5714285714285714, recall=0.6666666666666666, fmeasure=0.6153846153846153), 'rougeL': Score(precision=0.625, recall=0.7142857142857143, fmeasure=0.6666666666666666)}"
The psychologist asked me a whole battery of questions,Các nhà tâm lý đã hỏi tôi rất nhiều câu hỏi,nhà tâm lý học hỏi tôi cả đống câu hỏi,20.504572236241867,0.823529411764706,0.625,0.7058823529411765,0.6657910689028086,"{'rouge1': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706), 'rouge2': Score(precision=0.5882352941176471, recall=0.6666666666666666, fmeasure=0.625), 'rougeL': Score(precision=0.6666666666666666, recall=0.75, fmeasure=0.7058823529411765)}"
Tom is preparing supper,đương lúc chuẩn bị,tom đang chuẩn bị bữa tối,19.37692912686648,0.4,0.3076923076923077,0.4,0.32327586206896547,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.4, recall=0.25, fmeasure=0.3076923076923077), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}"
What shall we have for lunch?,Chúng ta có gì để ăn trưa?,Chúng ta sẽ ăn gì vào bữa trưa?,15.254876080281448,0.7000000000000001,0.33333333333333326,0.6,0.5742821473158551,"{'rouge1': Score(precision=0.875, recall=0.5833333333333334, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.42857142857142855, recall=0.2727272727272727, fmeasure=0.33333333333333326), 'rougeL': Score(precision=0.75, recall=0.5, fmeasure=0.6)}"
I'm not the one who needs to lose weight.,Tôi không phải là người cần giảm cân.,Tôi không phải là người cần giảm cân.,100.00000000000004,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
The manager offered to show me around the plant,Người quản lý sẽ chỉ cho tôi xung quanh nhà máy,người quản lý đề nghị cho tôi xem xung quanh nhà máy,28.947421495675087,0.8666666666666667,0.7142857142857143,0.8666666666666667,0.742296918767507,"{'rouge1': Score(precision=0.8666666666666667, recall=0.8666666666666667, fmeasure=0.8666666666666667), 'rouge2': Score(precision=0.7142857142857143, recall=0.7142857142857143, fmeasure=0.7142857142857143), 'rougeL': Score(precision=0.8666666666666667, recall=0.8666666666666667, fmeasure=0.8666666666666667)}"
I was really scared,Tôi đã thực sự sợ,tôi đã rất sợ,12.70331870386537,0.5454545454545454,0.22222222222222224,0.5454545454545454,0.6233062330623306,"{'rouge1': Score(precision=0.5, recall=0.6, fmeasure=0.5454545454545454), 'rouge2': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rougeL': Score(precision=0.5, recall=0.6, fmeasure=0.5454545454545454)}"
That plan wasn't how he thought it should be.,Kế hoạch đó không như hắn nghĩ.,kế hoạch đó không như anh nghĩ.,41.11336169005198,0.823529411764706,0.6666666666666666,0.823529411764706,0.864795918367347,"{'rouge1': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706), 'rouge2': Score(precision=0.625, recall=0.7142857142857143, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706)}"
Jane appears to be enjoying the party,có vẻ như là có được vui vẻ buổi tiệc,jane dường như đang thưởng thức bữa tiệc,4.990049701936832,0.32,0.08695652173913043,0.32,0.12195121951219512,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3076923076923077, fmeasure=0.32), 'rouge2': Score(precision=0.09090909090909091, recall=0.08333333333333333, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.3333333333333333, recall=0.3076923076923077, fmeasure=0.32)}"
