source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
The post office is closed on Christmas day and mail will not be delivered,bưu điện đóng cửa vào ngày Giáng Sinh và thư sẽ không được chuyển đến .,bưu điện đóng cửa vào ngày Giáng sinh và thư sẽ không được gửi,60.26080978557135,0.888888888888889,0.8837209302325582,0.888888888888889,0.9152846070505875,"{'rouge1': Score(precision=0.8695652173913043, recall=0.9090909090909091, fmeasure=0.888888888888889), 'rouge2': Score(precision=0.8636363636363636, recall=0.9047619047619048, fmeasure=0.8837209302325582), 'rougeL': Score(precision=0.8695652173913043, recall=0.9090909090909091, fmeasure=0.888888888888889)}"
Father translated the German letter into Japanese,Cha dịch lá thư Đức sang tiếng Nhật,cha dịch thư tiếng Đức sang tiếng Nhật,38.260294162784454,0.8695652173913043,0.6666666666666666,0.8695652173913043,0.840561224489796,"{'rouge1': Score(precision=0.9090909090909091, recall=0.8333333333333334, fmeasure=0.8695652173913043), 'rouge2': Score(precision=0.7, recall=0.6363636363636364, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.9090909090909091, recall=0.8333333333333334, fmeasure=0.8695652173913043)}"
Tom is on the other line.,Tom đang ở đường dây khác .,tom là trên dòng khác.,13.134549472120788,0.6666666666666666,0.15384615384615383,0.5333333333333333,0.4189435336976321,"{'rouge1': Score(precision=0.7142857142857143, recall=0.625, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383), 'rougeL': Score(precision=0.5714285714285714, recall=0.5, fmeasure=0.5333333333333333)}"
We have to help Tom,Chúng ta phải giúp Tom .,chúng ta phải giúp tom,30.213753973567677,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom has many friends.,Tom có rất nhiều bạn bè .,tom có nhiều bạn bè,26.269098944241588,0.8750000000000001,0.7142857142857143,0.8750000000000001,0.9307692307692308,"{'rouge1': Score(precision=0.7777777777777778, recall=1.0, fmeasure=0.8750000000000001), 'rouge2': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143), 'rougeL': Score(precision=0.7777777777777778, recall=1.0, fmeasure=0.8750000000000001)}"
He earns more than five hundred dollars a month in that job,Anh kiếm được hơn 500 đô la mỗi tháng trong công việc đó,anh ta kiếm được hơn năm trăm đô la một tháng trong công việc đó,36.442079413984956,0.7894736842105262,0.6111111111111112,0.7894736842105262,0.7253741344650435,"{'rouge1': Score(precision=0.8823529411764706, recall=0.7142857142857143, fmeasure=0.7894736842105262), 'rouge2': Score(precision=0.6875, recall=0.55, fmeasure=0.6111111111111112), 'rougeL': Score(precision=0.8823529411764706, recall=0.7142857142857143, fmeasure=0.7894736842105262)}"
We can win this war,Chúng ta có thể chiến thắng cuộc chiến này .,chúng ta có thể chiến thắng cuộc chiến này,75.98356856515926,1.0,1.0,1.0,0.9883326549993218,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Send the telegram at once,Gửi điện tín cùng một lúc,gửi telegram cùng một lúc,30.213753973567677,0.761904761904762,0.631578947368421,0.761904761904762,0.7352941176470589,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8888888888888888, fmeasure=0.761904761904762), 'rouge2': Score(precision=0.5454545454545454, recall=0.75, fmeasure=0.631578947368421), 'rougeL': Score(precision=0.6666666666666666, recall=0.8888888888888888, fmeasure=0.761904761904762)}"
"When I looked at her, she looked down.","Khi tôi nhìn cô ấy , cô ấy nhìn xuống .","Khi tôi nhìn cô ấy, cô ấy nhìn xuống.",100.00000000000004,1.0,1.0,1.0,0.9996243425995492,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom is old enough to know right from wrong.,Tom đủ lớn để biết đúng từ sai .,Tom đủ tuổi để biết đúng sai.,26.084743001221455,0.6666666666666666,0.30769230769230765,0.6666666666666666,0.8301839254220206,"{'rouge1': Score(precision=0.625, recall=0.7142857142857143, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.2857142857142857, recall=0.3333333333333333, fmeasure=0.30769230769230765), 'rougeL': Score(precision=0.625, recall=0.7142857142857143, fmeasure=0.6666666666666666)}"
I am learning how to drive.,Tôi đang học lái xe .,tôi đang học lái xe,50.81327481546149,1.0,1.0,1.0,0.9764705882352942,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
It's a beautiful flower.,Đó là một bông hoa đẹp .,đó là một bông hoa đẹp,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
He is as poor as can be.,Anh ta nghèo nhất có thể .,Anh nghèo nhất có thể.,64.34588841607616,0.9333333333333333,0.7692307692307692,0.9333333333333333,0.9653916211293262,"{'rouge1': Score(precision=0.875, recall=1.0, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.7142857142857143, recall=0.8333333333333334, fmeasure=0.7692307692307692), 'rougeL': Score(precision=0.875, recall=1.0, fmeasure=0.9333333333333333)}"
It will never happen again.,Nó sẽ không bao giờ xảy ra nữa .,Nó sẽ không bao giờ xảy ra nữa.,100.00000000000004,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
How high is this mountain?,Ngọn núi này cao bao nhiêu ?,ngọn núi này cao bao nhiêu,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I can't get there in an hour.,Tôi không thể đến đó trong một tiếng nữa .,Tôi không thể đến đó trong một giờ.,66.06328636027612,0.7826086956521738,0.761904761904762,0.7826086956521738,0.8722527472527472,"{'rouge1': Score(precision=0.6923076923076923, recall=0.9, fmeasure=0.7826086956521738), 'rouge2': Score(precision=0.6666666666666666, recall=0.8888888888888888, fmeasure=0.761904761904762), 'rougeL': Score(precision=0.6923076923076923, recall=0.9, fmeasure=0.7826086956521738)}"
Tom fell asleep on the bus and missed his stop.,Tom ngủ gật trên xe buýt và lỡ điểm dừng .,Tom ngủ thiếp đi trên xe buýt và bỏ lỡ điểm dừng.,42.99352740507477,0.8125,0.6666666666666666,0.8125,0.7707031250000002,"{'rouge1': Score(precision=0.8666666666666667, recall=0.7647058823529411, fmeasure=0.8125), 'rouge2': Score(precision=0.7142857142857143, recall=0.625, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.8666666666666667, recall=0.7647058823529411, fmeasure=0.8125)}"
Which car did you buy?,Bạn mua xe nào ?,bạn đã mua chiếc xe nào,19.3576934939088,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.534957627118644,"{'rouge1': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571), 'rouge2': Score(precision=0.8, recall=0.5714285714285714, fmeasure=0.6666666666666666), 'rougeL': Score(precision=1.0, recall=0.75, fmeasure=0.8571428571428571)}"
Japan's exports exceeded imports by $77.8 billion in 1998,Hàng xuất khẩu của Nhật vượt quá mức nhập khẩu của $7.8 tỉ trong năm 1998,"xuất khẩu của Nhật Bản vượt quá nhập khẩu 77,8 tỷ đô la vào năm 1998",21.409092659758045,0.7407407407407408,0.576923076923077,0.7407407407407408,0.5540372670807454,"{'rouge1': Score(precision=0.7142857142857143, recall=0.7692307692307693, fmeasure=0.7407407407407408), 'rouge2': Score(precision=0.5555555555555556, recall=0.6, fmeasure=0.576923076923077), 'rougeL': Score(precision=0.7142857142857143, recall=0.7692307692307693, fmeasure=0.7407407407407408)}"
I took a taxi to the train station,Tôi đi taxi đến ga tàu hoả .,tôi bắt taxi đến ga xe lửa,20.556680845025987,0.631578947368421,0.35294117647058826,0.5263157894736842,0.5281690140845071,"{'rouge1': Score(precision=0.6666666666666666, recall=0.6, fmeasure=0.631578947368421), 'rouge2': Score(precision=0.375, recall=0.3333333333333333, fmeasure=0.35294117647058826), 'rougeL': Score(precision=0.5555555555555556, recall=0.5, fmeasure=0.5263157894736842)}"
I plan to hire someone who can speak English,Tôi lên kế hoạch thuê một người có thể nói tiếng Anh .,tôi dự định thuê một người biết nói tiếng anh,14.458924666162856,0.6857142857142857,0.5454545454545454,0.6857142857142857,0.6528630869823657,"{'rouge1': Score(precision=0.631578947368421, recall=0.75, fmeasure=0.6857142857142857), 'rouge2': Score(precision=0.5, recall=0.6, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.631578947368421, recall=0.75, fmeasure=0.6857142857142857)}"
Tom said goodbye to Mary at the door,Tom nói lời tạm biệt với Mary ở cửa,Tom nói lời tạm biệt với mary ở cửa,66.06328636027612,1.0,1.0,1.0,0.9993141289437586,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Are they in love?,Họ có đang yêu nhau không ?,họ đang yêu nhau à,24.446151121745054,0.7692307692307693,0.5454545454545454,0.7692307692307693,0.7211538461538461,"{'rouge1': Score(precision=0.625, recall=1.0, fmeasure=0.7692307692307693), 'rouge2': Score(precision=0.42857142857142855, recall=0.75, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.625, recall=1.0, fmeasure=0.7692307692307693)}"
Do you happen to know Tom?,Bạn có biết Tom không ?,bạn có biết tom không?,22.957488466614336,1.0,1.0,1.0,0.9976851851851852,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Who wrote this poem?,Ai đã viết bài thơ này ?,ai đã viết bài thơ này?,80.91067115702207,1.0,1.0,1.0,0.9985422740524781,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I'm afraid of spiders,Tôi sợ những con nhện .,tôi sợ lũ nhện,9.652434877402245,0.7142857142857143,0.5,0.7142857142857143,0.6084656084656085,"{'rouge1': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.42857142857142855, recall=0.6, fmeasure=0.5), 'rougeL': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143)}"
I guess Tom missed me.,Tôi đoán là Tom nhớ tôi .,Tôi đoán tom nhớ tôi.,30.739407647563215,0.9411764705882353,0.7999999999999999,0.9411764705882353,0.9653916211293262,"{'rouge1': Score(precision=0.8888888888888888, recall=1.0, fmeasure=0.9411764705882353), 'rouge2': Score(precision=0.75, recall=0.8571428571428571, fmeasure=0.7999999999999999), 'rougeL': Score(precision=0.8888888888888888, recall=1.0, fmeasure=0.9411764705882353)}"
Tom has unruly hair,Tom có mái tóc bướng bỉnh .,tom có mái tóc ngang bướng,26.269098944241588,0.8421052631578948,0.7058823529411765,0.8421052631578948,0.7934426229508196,"{'rouge1': Score(precision=0.8, recall=0.8888888888888888, fmeasure=0.8421052631578948), 'rouge2': Score(precision=0.6666666666666666, recall=0.75, fmeasure=0.7058823529411765), 'rougeL': Score(precision=0.8, recall=0.8888888888888888, fmeasure=0.8421052631578948)}"
You probably already know about our company,Có lẽ bạn đã biết về công ty của chúng tôi .,có lẽ bạn đã biết về công ty chúng tôi,57.067457770559976,0.9333333333333333,0.8571428571428571,0.9333333333333333,0.9764705882352942,"{'rouge1': Score(precision=0.875, recall=1.0, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.8, recall=0.9230769230769231, fmeasure=0.8571428571428571), 'rougeL': Score(precision=0.875, recall=1.0, fmeasure=0.9333333333333333)}"
The teacher encouraged me to study abroad,Cô giáo khuyến khích tôi học ở nước ngoài .,giáo viên khuyến khích tôi đi du học,17.747405280050266,0.8275862068965518,0.5185185185185186,0.689655172413793,0.5439024390243904,"{'rouge1': Score(precision=0.8, recall=0.8571428571428571, fmeasure=0.8275862068965518), 'rouge2': Score(precision=0.5, recall=0.5384615384615384, fmeasure=0.5185185185185186), 'rougeL': Score(precision=0.6666666666666666, recall=0.7142857142857143, fmeasure=0.689655172413793)}"
They're pretty much alone,Họ hầu như đơn độc .,họ khá đơn độc,16.233395773754953,0.6,0.25,0.6,0.6084656084656085,"{'rouge1': Score(precision=0.5, recall=0.75, fmeasure=0.6), 'rouge2': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25), 'rougeL': Score(precision=0.5, recall=0.75, fmeasure=0.6)}"
Tom could barely hear what Mary was trying to say,Tom hầu như không thể nghe thấy những gì Mary đã cố gắng để nói,Tom hầu như không thể nghe thấy những gì mary đang cố nói,57.95581498899424,0.918918918918919,0.7999999999999999,0.918918918918919,0.9019886363636364,"{'rouge1': Score(precision=0.8947368421052632, recall=0.9444444444444444, fmeasure=0.918918918918919), 'rouge2': Score(precision=0.7777777777777778, recall=0.8235294117647058, fmeasure=0.7999999999999999), 'rougeL': Score(precision=0.8947368421052632, recall=0.9444444444444444, fmeasure=0.918918918918919)}"
Tom collects stamps,Tom collects tem,tom sưu tập tem,19.716118825581447,0.4444444444444444,0.0,0.4444444444444444,0.25641025641025644,"{'rouge1': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444)}"
It's fun and exciting.,Nó vui và thú vị .,thật vui và thú vị,50.81327481546149,0.7272727272727272,0.6666666666666665,0.7272727272727272,0.778186274509804,"{'rouge1': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.75, recall=0.6, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.8, recall=0.6666666666666666, fmeasure=0.7272727272727272)}"
I sold it for 600 euros.,Tôi bán với giá 600 euro .,tôi đã bán nó với giá 600 euro.,48.35447404743731,0.9473684210526316,0.9411764705882353,0.9473684210526316,0.7641465677179964,"{'rouge1': Score(precision=1.0, recall=0.9, fmeasure=0.9473684210526316), 'rouge2': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353), 'rougeL': Score(precision=1.0, recall=0.9, fmeasure=0.9473684210526316)}"
We had not gone very far when it started to rain.,Chúng tôi đã không đi xa khi trời bắt đầu mưa .,chúng tôi đã không đi rất xa khi trời bắt đầu mưa.,67.61304462994481,0.9411764705882353,0.8749999999999999,0.9411764705882353,0.9280792420327304,"{'rouge1': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353), 'rouge2': Score(precision=0.9333333333333333, recall=0.8235294117647058, fmeasure=0.8749999999999999), 'rougeL': Score(precision=1.0, recall=0.8888888888888888, fmeasure=0.9411764705882353)}"
It was far from certain,Nó không hề chắc chắn,nó là xa nhất định,0.0,0.14285714285714288,0.0,0.14285714285714288,0.10000000000000002,"{'rouge1': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.16666666666666666, fmeasure=0.14285714285714288)}"
There were too many sights to see in a day or two,Có quá nhiều cảnh quan để xem trong một hoặc hai ngày .,có quá nhiều cảnh để xem trong một hoặc hai ngày,57.83569866465144,0.967741935483871,0.896551724137931,0.967741935483871,0.9791912632821724,"{'rouge1': Score(precision=0.9375, recall=1.0, fmeasure=0.967741935483871), 'rouge2': Score(precision=0.8666666666666667, recall=0.9285714285714286, fmeasure=0.896551724137931), 'rougeL': Score(precision=0.9375, recall=1.0, fmeasure=0.967741935483871)}"
I wish I had helped Tom back then,Tôi ước gì tôi đã giúp Tom hồi đó .,tôi ước tôi đã giúp tom trở lại,16.784459625186194,0.8181818181818182,0.6,0.8181818181818182,0.7181571815718157,"{'rouge1': Score(precision=0.8181818181818182, recall=0.8181818181818182, fmeasure=0.8181818181818182), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.8181818181818182, recall=0.8181818181818182, fmeasure=0.8181818181818182)}"
Time is the most precious thing in the world,Thời gian là thứ quý giá nhất trên thế giới,thời gian là thứ quý giá nhất trên đời,63.894310424627285,0.923076923076923,0.8333333333333333,0.923076923076923,0.8782623626373625,"{'rouge1': Score(precision=0.8571428571428571, recall=1.0, fmeasure=0.923076923076923), 'rouge2': Score(precision=0.7692307692307693, recall=0.9090909090909091, fmeasure=0.8333333333333333), 'rougeL': Score(precision=0.8571428571428571, recall=1.0, fmeasure=0.923076923076923)}"
Could you wake me up at the same time tomorrow?,Bạn có thể đánh thức tôi dậy cùng một lúc vào ngày mai không ?,bạn có thể đánh thức tôi dậy cùng một lúc vào ngày mai?,79.16963878457506,0.9565217391304348,0.9545454545454545,0.9565217391304348,0.9914604139528151,"{'rouge1': Score(precision=0.9166666666666666, recall=1.0, fmeasure=0.9565217391304348), 'rouge2': Score(precision=0.9130434782608695, recall=1.0, fmeasure=0.9545454545454545), 'rougeL': Score(precision=0.9166666666666666, recall=1.0, fmeasure=0.9565217391304348)}"
Tom died at the age of 97,Tom qua đời ở tuổi 97 .,tom qua đời ở tuổi 97,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom is multilingual,Tom là đa ngôn ngữ,tom là đa ngôn ngữ,66.87403049764218,1.0,1.0,1.0,0.996,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom felt like he'd been hit by a truck,Tom cảm thấy như bị xe tải tông .,Tom cảm thấy như mình bị xe tải đâm,43.167001068522545,0.8,0.7826086956521738,0.8,0.7687074829931974,"{'rouge1': Score(precision=0.8333333333333334, recall=0.7692307692307693, fmeasure=0.8), 'rouge2': Score(precision=0.8181818181818182, recall=0.75, fmeasure=0.7826086956521738), 'rougeL': Score(precision=0.8333333333333334, recall=0.7692307692307693, fmeasure=0.8)}"
She handed me a postcard,Cô ấy đưa cho tôi một tấm bưu thiếp .,cô ấy đưa cho tôi một tấm bưu thiếp,75.98356856515926,1.0,1.0,1.0,0.9883326549993218,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Most people are very passionate about something.,Hầu hết mọi người đều đam mê một cái gì đó .,hầu hết mọi người rất đam mê một cái gì đó,53.107253497886994,0.9090909090909091,0.8387096774193549,0.9090909090909091,0.8972972972972975,"{'rouge1': Score(precision=0.9375, recall=0.8823529411764706, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.8666666666666667, recall=0.8125, fmeasure=0.8387096774193549), 'rougeL': Score(precision=0.9375, recall=0.8823529411764706, fmeasure=0.9090909090909091)}"
Tom broke the point of the knife.,Tom phá vỡ ý tưởng về con dao .,tom đã phá vỡ điểm của con dao.,22.31618068926665,0.5882352941176471,0.39999999999999997,0.5882352941176471,0.625,"{'rouge1': Score(precision=0.625, recall=0.5555555555555556, fmeasure=0.5882352941176471), 'rouge2': Score(precision=0.42857142857142855, recall=0.375, fmeasure=0.39999999999999997), 'rougeL': Score(precision=0.625, recall=0.5555555555555556, fmeasure=0.5882352941176471)}"
I thought you'd be glad to see Tom.,Tôi nghĩ rằng bạn sẽ rất vui khi gặp Tom .,Tôi nghĩ rằng bạn sẽ vui mừng khi thấy tom.,39.45881255591768,0.7333333333333333,0.5,0.7333333333333333,0.782267115600449,"{'rouge1': Score(precision=0.7333333333333333, recall=0.7333333333333333, fmeasure=0.7333333333333333), 'rouge2': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rougeL': Score(precision=0.7333333333333333, recall=0.7333333333333333, fmeasure=0.7333333333333333)}"
Tom put on his pajamas.,Tom mặc đồ ngủ vào .,Tom mặc đồ ngủ vào.,100.00000000000004,1.0,1.0,1.0,0.9976851851851852,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
We use a lot of water every day,Chúng tôi sử dụng rất nhiều nước mỗi ngày .,chúng ta sử dụng rất nhiều nước mỗi ngày,63.894310424627285,0.9090909090909091,0.8387096774193549,0.9090909090909091,0.8722527472527472,"{'rouge1': Score(precision=0.8823529411764706, recall=0.9375, fmeasure=0.9090909090909091), 'rouge2': Score(precision=0.8125, recall=0.8666666666666667, fmeasure=0.8387096774193549), 'rougeL': Score(precision=0.8823529411764706, recall=0.9375, fmeasure=0.9090909090909091)}"
Tom went back inside the house.,Tom quay trở lại căn nhà .,Tom trở lại trong nhà.,19.64073254502566,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.7311475409836065,"{'rouge1': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143), 'rouge2': Score(precision=0.2857142857142857, recall=0.4, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.625, recall=0.8333333333333334, fmeasure=0.7142857142857143)}"
Write a short essay.,Viết một bài luận ngắn .,viết một bài luận ngắn.,75.98356856515926,1.0,1.0,1.0,0.9976851851851852,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
What do you think so far?,Bạn nghĩ sao về điều này ?,Bạn nghĩ gì cho đến nay?,14.535768424205482,0.5,0.28571428571428575,0.5,0.3650793650793651,"{'rouge1': Score(precision=0.4444444444444444, recall=0.5714285714285714, fmeasure=0.5), 'rouge2': Score(precision=0.25, recall=0.3333333333333333, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.4444444444444444, recall=0.5714285714285714, fmeasure=0.5)}"
Are you still studying the Okinawa dialect?,Bạn vẫn đang nghiên cứu tiếng địa phương Okinawa ?,bạn vẫn đang học phương ngữ okinawa chứ?,9.980099403873663,0.7407407407407408,0.4799999999999999,0.6666666666666665,0.5616605616605616,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8333333333333334, fmeasure=0.7407407407407408), 'rouge2': Score(precision=0.42857142857142855, recall=0.5454545454545454, fmeasure=0.4799999999999999), 'rougeL': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665)}"
Let's hope they don't know we're coming.,Hãy hy vọng họ không biết chúng ta đang đến .,hãy hy vọng họ không biết chúng ta sẽ đến.,63.15552371794039,0.9333333333333333,0.8571428571428571,0.9333333333333333,0.9054545454545455,"{'rouge1': Score(precision=0.9333333333333333, recall=0.9333333333333333, fmeasure=0.9333333333333333), 'rouge2': Score(precision=0.8571428571428571, recall=0.8571428571428571, fmeasure=0.8571428571428571), 'rougeL': Score(precision=0.9333333333333333, recall=0.9333333333333333, fmeasure=0.9333333333333333)}"
It was very cold that evening.,Tối hôm đó trời rất lạnh .,tối hôm đó trời rất lạnh,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I'm thinking of going to Paris.,Tôi đang nghĩ đến việc đi Paris .,Tôi đang nghĩ đến việc đi paris.,70.71067811865478,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Not a soul was to be seen in the parking lot.,Không ai được nhìn thấy trong bãi đỗ xe .,không một linh hồn được nhìn thấy trong bãi đậu xe.,36.99033744491308,0.7586206896551724,0.5925925925925926,0.7586206896551724,0.6600900423728814,"{'rouge1': Score(precision=0.9166666666666666, recall=0.6470588235294118, fmeasure=0.7586206896551724), 'rouge2': Score(precision=0.7272727272727273, recall=0.5, fmeasure=0.5925925925925926), 'rougeL': Score(precision=0.9166666666666666, recall=0.6470588235294118, fmeasure=0.7586206896551724)}"
You're my child.,Con là con của mẹ .,bạn là con của tôi,30.213753973567677,0.5714285714285715,0.5,0.5714285714285715,0.5773420479302832,"{'rouge1': Score(precision=0.6666666666666666, recall=0.5, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.6, recall=0.42857142857142855, fmeasure=0.5), 'rougeL': Score(precision=0.6666666666666666, recall=0.5, fmeasure=0.5714285714285715)}"
I thought that he knew everything about Japan,Tôi nghĩ rằng ông ấy biết mọi thứ về Nhật Bản .,tôi nghĩ rằng anh ấy biết mọi thứ về Nhật Bản,57.067457770559976,0.9411764705882353,0.875,0.9411764705882353,0.8972972972972975,"{'rouge1': Score(precision=0.9411764705882353, recall=0.9411764705882353, fmeasure=0.9411764705882353), 'rouge2': Score(precision=0.875, recall=0.875, fmeasure=0.875), 'rougeL': Score(precision=0.9411764705882353, recall=0.9411764705882353, fmeasure=0.9411764705882353)}"
Tom couldn't get Mary to do it.,Tom không thể khiến Mary làm vậy .,Tom không thể có được mary để làm điều đó.,16.0529461904344,0.6363636363636364,0.5,0.6363636363636364,0.4776739356178608,"{'rouge1': Score(precision=0.6363636363636364, recall=0.6363636363636364, fmeasure=0.6363636363636364), 'rouge2': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rougeL': Score(precision=0.6363636363636364, recall=0.6363636363636364, fmeasure=0.6363636363636364)}"
I felt like running away,Tôi cảm thấy như đang chạy trốn .,tôi cảm thấy muốn chạy trốn,15.619699684601276,0.8333333333333334,0.7272727272727273,0.8333333333333334,0.7806451612903227,"{'rouge1': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rouge2': Score(precision=0.7272727272727273, recall=0.7272727272727273, fmeasure=0.7272727272727273), 'rougeL': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334)}"
You need to be patient.,Bạn cần phải kiên nhẫn .,bạn cần kiên nhẫn,17.965205598154213,0.888888888888889,0.75,0.888888888888889,0.8928571428571429,"{'rouge1': Score(precision=0.8, recall=1.0, fmeasure=0.888888888888889), 'rouge2': Score(precision=0.6666666666666666, recall=0.8571428571428571, fmeasure=0.75), 'rougeL': Score(precision=0.8, recall=1.0, fmeasure=0.888888888888889)}"
